"Fecha","Hora","DAM","RTM"
2026-04-15,8,33.9,34.43
2026-04-15,9,24.38,27.41
2026-04-15,10,13.3,17.25
2026-04-15,11,9.37,12.63
2026-04-15,12,7.94,9.26
2026-04-15,13,11.46,11.94
2026-04-15,14,13.28,18.81
2026-04-15,15,14.4,43.28
2026-04-15,16,20.18,44.27
2026-04-15,17,23.26,53.6
2026-04-15,18,24.6,26.98
2026-04-15,19,29.82,26.33
2026-04-15,20,28.74,33.94
2026-04-15,21,37.35,73.35
2026-04-15,22,41.41,73.65
2026-04-15,23,37.44,46.09
2026-04-15,24,26.78,31.2
2026-04-16,1,39.11,27.64
2026-04-16,2,38.54,24.3
2026-04-16,3,35.62,22.04
2026-04-16,4,30.49,25.04
2026-04-16,5,31.39,26.73
2026-04-16,6,39.58,32.58
2026-04-16,7,43.18,32.61
2026-04-16,8,44.4,26.66
2026-04-16,9,23.47,14.8
2026-04-16,10,15.41,13.84
2026-04-16,11,15.21,13.77
2026-04-16,12,16.58,13.01
2026-04-16,13,20.46,13.3
2026-04-16,14,23.2,13.45
2026-04-16,15,28.9,16.64
2026-04-16,16,28.91,25.81
2026-04-16,17,25.49,34.97
2026-04-16,18,23.17,25.57
2026-04-16,19,24.23,28.53
2026-04-16,20,54.72,26.09
2026-04-16,21,66.17,30.83
2026-04-16,22,50.34,28.48
2026-04-16,23,28.77,21.89
2026-04-16,24,23.93,12.02
2026-04-17,1,14.44,5.27
2026-04-17,2,13.51,-1.92
2026-04-17,3,13.82,-3.52
2026-04-17,4,13.09,-2.65
2026-04-17,5,15.73,6.29
2026-04-17,6,19.08,19.13
2026-04-17,7,22.84,24.2
2026-04-17,8,19.27,21.9
2026-04-17,9,12.12,13.5
2026-04-17,10,7.96,2.29
2026-04-17,11,9.17,-1.28
2026-04-17,12,12.46,-1.02
2026-04-17,13,14.26,4.58
2026-04-17,14,21.7,5.28
2026-04-17,15,22.71,14.42
2026-04-17,16,25.15,22.31
2026-04-17,17,26.08,29.64
2026-04-17,18,25.22,22.96
2026-04-17,19,22.57,14.54
2026-04-17,20,30.32,12.09
2026-04-17,21,31.03,11.59
2026-04-17,22,29.55,9.29
2026-04-17,23,24.39,1
2026-04-17,24,21.65,-2.89
2026-05-11,13,21.48,15.18
2026-05-11,14,23.78,14.79
2026-05-11,15,27.59,16.78
2026-05-11,16,27.99,16.75
2026-05-11,17,30.16,18.22
2026-05-11,18,38.58,18.52
2026-05-11,19,61.59,40.66
2026-05-11,20,126.72,71.39
2026-05-11,21,132.46,53.26
2026-05-11,22,96.96,37.93
2026-05-11,23,57.76,35.87
2026-05-11,24,36.11,26.48
2026-05-12,1,26.78,24.74
2026-05-12,2,27.1,24.9
2026-05-12,3,25.05,23.38
2026-05-12,4,25.27,21.81
2026-05-12,5,22.61,20.33
2026-05-12,6,26.43,22.85
2026-05-12,7,31.07,22.24
2026-05-12,8,24.51,14.28
2026-05-12,9,16.37,9.35
2026-05-12,10,16.64,9.51
2026-05-12,11,18.33,13.26
2026-05-12,12,21.63,16.11
2026-05-12,13,27.24,20.63
2026-05-12,14,27.58,26.97
2026-05-12,15,32.74,39.68
2026-05-12,16,35.99,44.34
2026-05-12,17,46.12,46.61
2026-05-12,18,46.86,56.8
2026-05-12,19,51.68,57.51
2026-05-12,20,74.8,67.61
2026-05-12,21,70.64,46.83
2026-05-12,22,48.34,34.95
2026-05-12,23,32.39,28.39
2026-05-12,24,24.83,23.3
2026-05-13,1,25.39,26.23
2026-05-13,2,22.21,23.5
2026-05-13,3,19.52,23.28
2026-05-13,4,20.87,26.03
2026-05-13,5,21.84,30.8
2026-05-13,6,27.28,34.66
2026-05-13,7,29.26,47.58
2026-05-13,8,20.71,35.69
2026-05-13,9,8.14,16.08
2026-05-13,10,11.05,21.04
2026-05-13,11,14.71,30.08
2026-05-13,12,18.75,36.39
2026-05-13,13,21.77,36.75
2026-05-13,14,30.08,36.51
2026-05-13,15,34.35,45.25
2026-05-13,16,31.41,28.98
2026-05-13,17,31.17,20.24
2026-05-13,18,33.41,35.16
2026-05-13,19,39.9,40.96
2026-05-13,20,55.7,53.19
2026-05-13,21,40.1,69.01
2026-05-13,22,31.86,34.83
2026-05-13,23,23.31,26.64
2026-05-13,24,19.93,21.93
2026-05-14,1,24.65,23.97
2026-05-14,2,25.8,21.81
2026-05-14,3,23.7,20.62
2026-05-14,4,25.8,19.75
2026-05-14,5,29.17,21.7
2026-05-14,6,28.43,32.43
2026-05-14,7,29.24,70.18
2026-05-14,8,23.79,23.23
2026-05-14,9,15.11,16.83
2026-05-14,10,13.18,17.72
2026-05-14,11,17.68,17.87
2026-05-14,12,21.87,19.37
2026-05-14,13,26.88,18.18
2026-05-14,14,30.4,17.85
2026-05-14,15,26.51,18
2026-05-14,16,24.44,13.83
2026-05-14,17,19.64,13.83
2026-05-14,18,18.1,17.28
2026-05-14,19,21.03,23.69
2026-05-14,20,29.48,35.79
2026-05-14,21,33.83,39.33
2026-05-14,22,28.42,37.56
2026-05-14,23,27.18,32.55
2026-05-14,24,21.57,21.7
2026-06-07,14,18.18,30.76
2026-06-07,15,19.3,32.83
2026-06-07,16,22.52,38.05
2026-06-07,17,23.97,43.79
2026-06-07,18,28.71,50.31
2026-06-07,19,31.86,55.65
2026-06-07,20,34.95,57.39
2026-06-07,21,38.01,49
2026-06-07,22,39.43,35.75
2026-06-07,23,35.16,39.7
2026-06-07,24,30.39,28.86
2026-06-08,1,26.53,28.98
2026-06-08,2,24.89,25.68
2026-06-08,3,23.55,24.93
2026-06-08,4,21.9,24.07
2026-06-08,5,23.02,25.05
2026-06-08,6,24.82,26.1
2026-06-08,7,27.06,26.38
2026-06-08,8,25.64,25.77
2026-06-08,9,21.9,30.76
2026-06-08,10,20.65,27.34
2026-06-08,11,18.87,19.11
2026-06-08,12,17.26,24.22
2026-06-08,13,18.2,14.47
2026-06-08,14,21.28,10.87
2026-06-08,15,28.18,7.99
2026-06-08,16,21.3,18.95
2026-06-08,17,18.48,15.68
2026-06-08,18,20.34,22.82
2026-06-08,19,27.54,26.23
2026-06-08,20,35.54,34.82
2026-06-08,21,35,32.61
2026-06-08,22,33.46,31.16
2026-06-08,23,31.39,32.07
2026-06-08,24,26.57,26.34
2026-06-09,1,27.19,25.49
2026-06-09,2,26.05,24.56
2026-06-09,3,24.93,25.13
2026-06-09,4,23.85,26.28
2026-06-09,5,23.73,26.46
2026-06-09,6,25.54,26.44
2026-06-09,7,27.66,25.61
2026-06-09,8,24.32,22.23
2026-06-09,9,21.54,18.65
2026-06-09,10,19.04,22.2
2026-06-09,11,19.05,20.97
2026-06-09,12,21.42,14.5
2026-06-09,13,24.56,14.95
2026-06-09,14,26.32,18.73
2026-06-09,15,25.83,18.5
2026-06-09,16,27.53,20.54
2026-06-09,17,26.5,17
2026-06-09,18,27.96,14.02
2026-06-09,19,31.45,21.72
2026-06-09,20,37.53,44.94
2026-06-09,21,39.19,42.07
2026-06-09,22,40.19,36.02
2026-06-09,23,35.57,34.33
2026-06-09,24,28.57,34.81
2026-06-10,1,28.08,29.45
2026-06-10,2,28.39,27.14
2026-06-10,3,26.67,24.86
2026-06-10,4,23.83,22.84
2026-06-10,5,26.74,22.45
2026-06-10,6,28.19,23.87
2026-06-10,7,30.23,27.67
2026-06-10,8,28.63,23.24
2026-06-10,9,23.53,22.3
2026-06-10,10,22.55,19.19
2026-06-10,11,21.77,15.55
2026-06-10,12,22.86,15.29
2026-06-10,13,27.28,25.56
2026-06-10,14,29.4,22.15
2026-06-10,15,28.6,19.06
2026-06-10,16,28.11,12.92
2026-06-10,17,22.84,11.92
2026-06-10,18,22.84,13.16
2026-06-10,19,24.29,20.03
2026-06-10,20,28.47,36.45
2026-06-10,21,28.99,33.77
2026-06-10,22,32.33,32.34
2026-06-10,23,33.68,30.87
2026-06-10,24,29.38,28.61
2026-07-04,14,24.55,26.25
2026-07-04,15,27.2,24.32
2026-07-04,16,31.72,31.56
2026-07-04,17,33.51,33.97
2026-07-04,18,32.77,34.55
2026-07-04,19,31.83,26.44
2026-07-04,20,31.74,37.89
2026-07-04,21,33.02,34.78
2026-07-04,22,35.56,32.71
2026-07-04,23,33.7,27.5
2026-07-04,24,31.49,29.6
2026-07-05,1,26.87,27.25
2026-07-05,2,26.15,26.94
2026-07-05,3,25.27,26.17
2026-07-05,4,24.98,24.21
2026-07-05,5,24.76,22.22
2026-07-05,6,25.92,23.47
2026-07-05,7,25.82,22.99
2026-07-05,8,23.37,18.57
2026-07-05,9,19.13,17.94
2026-07-05,10,18.73,18.39
2026-07-05,11,19.24,19.71
2026-07-05,12,21.28,21.64
2026-07-05,13,23.5,30.21
2026-07-05,14,25.96,29.7
2026-07-05,15,28.94,32.99
2026-07-05,16,29,29.83
2026-07-05,17,32.07,31.57
2026-07-05,18,32.9,32.78
2026-07-05,19,28.94,29.73
2026-07-05,20,26.54,37.74
2026-07-05,21,25.63,32.17
2026-07-05,22,35.37,25.88
2026-07-05,23,41.03,25.37
2026-07-05,24,37.61,28.28
2026-07-06,1,39.38,31.86
2026-07-06,2,32.73,30.51
2026-07-06,3,31.72,28.67
2026-07-06,4,33.16,27.64
2026-07-06,5,33.5,27.78
2026-07-06,6,36.45,29.01
2026-07-06,7,42.8,29.75
2026-07-06,8,31.04,26.98
2026-07-06,9,24.05,22.1
2026-07-06,10,24.96,24.61
2026-07-06,11,26.46,24.08
2026-07-06,12,25.15,26.38
2026-07-06,13,30.63,30.02
2026-07-06,14,32.74,34.64
2026-07-06,15,33.36,32.42
2026-07-06,16,30.39,35.76
2026-07-06,17,31.41,27.41
2026-07-06,18,29.89,20.6
2026-07-06,19,27.79,15.15
2026-07-06,20,33.1,25.04
2026-07-06,21,41.92,38.28
2026-07-06,22,38.92,43.04
2026-07-06,23,42.75,46.66
2026-07-06,24,36.2,38.68
2026-07-07,1,32.37,38.24
2026-07-07,2,29.8,32.49
2026-07-07,3,27.27,29.32
2026-07-07,4,26.89,30.59
2026-07-07,5,28.21,29.5
2026-07-07,6,30.28,39.38
2026-07-07,7,31.15,40.35
2026-07-07,8,24.84,24.18
2026-07-07,9,18.74,20.86
2026-07-07,10,19.56,23.58
2026-07-07,11,19.25,25.06
2026-07-07,12,22.99,24.22
2026-07-07,13,27.37,30.17
2026-07-07,14,32.15,35.14
2026-07-07,15,30.6,29.49
2026-07-07,16,29.99,29.19
2026-07-07,17,29.56,25.17
2026-07-07,18,28.77,28.1
2026-07-07,19,26.33,31.15
2026-07-07,20,31.94,29.45
2026-07-07,21,36.12,27.69
2026-07-07,22,36.79,31.7
2026-07-07,23,33.68,30.95
2026-07-07,24,28.89,27.38
2026-07-31,13,15.06,5.38
2026-07-31,14,21.71,10.96
2026-07-31,15,28.65,14.9
2026-07-31,16,34.74,14.28
2026-07-31,17,33.52,20
2026-07-31,18,30.36,21.12
2026-07-31,19,33.75,16.54
2026-07-31,20,34.78,28.76
2026-07-31,21,31.12,41
2026-07-31,22,46.2,34.81
2026-07-31,23,51.08,36.52
2026-07-31,24,34.85,34.16
2026-08-01,1,31.28,32.97
2026-08-01,2,34.74,32.39
2026-08-01,3,33.28,31.04
2026-08-01,4,34.21,27.86
2026-08-01,5,33.03,32.11
2026-08-01,6,32.35,31.82
2026-08-01,7,31.99,34.7
2026-08-01,8,29.25,33.72
2026-08-01,9,23.06,24.47
2026-08-01,10,21.17,25.03
2026-08-01,11,21.07,24.74
2026-08-01,12,20.97,24.26
2026-08-01,13,28.15,20.75
2026-08-01,14,32.16,19.47
2026-08-01,15,39.17,22.93
2026-08-01,16,45.04,24.86
2026-08-01,17,49.69,25.14
2026-08-01,18,50.59,26.59
2026-08-01,19,51.65,42.82
2026-08-01,20,58.55,46.7
2026-08-01,21,46.91,52.34
2026-08-01,22,47.91,41.44
2026-08-01,23,62.87,43.76
2026-08-01,24,45.85,45.78
2026-08-02,1,43.51,47.62
2026-08-02,2,43.76,42.8
2026-08-02,3,41.51,37.89
2026-08-02,4,39.92,36
2026-08-02,5,37.03,37.36
2026-08-02,6,36.44,38.03
2026-08-02,7,36.98,32.17
2026-08-02,8,29.56,29.4
2026-08-02,9,19.71,19.94
2026-08-02,10,19.42,22.63
2026-08-02,11,21.36,24.29
2026-08-02,12,25.14,21.79
2026-08-02,13,29.25,21.71
2026-08-02,14,40.17,25.89
2026-08-02,15,47.08,28.91
2026-08-02,16,51.26,26.75
2026-08-02,17,56.48,26.4
2026-08-02,18,55.76,30.23
2026-08-02,19,66.53,42.15
2026-08-02,20,80.32,47.85
2026-08-02,21,77.84,36.06
2026-08-02,22,62.26,35.36
2026-08-02,23,48.15,29.02
2026-08-02,24,37.08,23.73
2026-08-03,1,28.39,22.29
2026-08-03,2,25.2,20.92
2026-08-03,3,23.67,22.26
2026-08-03,4,21.88,21.8
2026-08-03,5,21.56,23.44
2026-08-03,6,24.7,25.59
2026-08-03,7,23.15,26.1
2026-08-03,8,20.6,20.95
2026-08-03,9,16.16,16.3
2026-08-03,10,16.04,18.59
2026-08-03,11,16.68,20.13
2026-08-03,12,18.67,19.39
2026-08-03,13,22.43,23.95
2026-08-03,14,26.6,20.88
2026-08-03,15,28.25,21.3
2026-08-03,16,27.26,27.8
2026-08-03,17,30.02,31.36
2026-08-03,18,29.04,32.12
2026-08-03,19,34.63,37.15
2026-08-03,20,44.2,35.98
2026-08-03,21,40.92,32.57
2026-08-03,22,35.24,27.97
2026-08-03,23,31.99,23.09
2026-08-03,24,27.17,21.92
2026-08-06,16,28.44,25.18
2026-08-06,17,29.63,23.93
2026-08-06,18,28.27,29.15
2026-08-06,19,30.4,18.88
2026-08-06,20,31.12,24.05
2026-08-06,21,31.73,16.82
2026-08-06,22,35.71,19.03
2026-08-06,23,32.93,21.13
2026-08-06,24,27.73,24.57
2026-08-07,1,28.83,22.3
2026-08-07,2,27.38,24.36
2026-08-07,3,26.62,25.98
2026-08-07,4,26.41,22.84
2026-08-07,5,24.64,23.71
2026-08-07,6,25.02,30.61
2026-08-07,7,27.58,27.18
2026-08-07,8,24.84,21.69
2026-08-07,9,20.22,17.69
2026-08-07,10,16.53,16.08
2026-08-07,11,16.8,18.43
2026-08-07,12,18.24,16.87
2026-08-07,13,21.09,17.72
2026-08-07,14,23.34,29.15
2026-08-07,15,26.07,37.94
2026-08-07,16,27.38,29.93
2026-08-07,17,26.71,17.16
2026-08-07,18,25.44,2.13
2026-08-07,19,26.49,-1.05
2026-08-07,20,32.06,17.64
2026-08-07,21,35.53,27.85
2026-08-07,22,39.2,25.67
2026-08-07,23,40.8,27.45
2026-08-07,24,32.15,29.59
2026-08-08,1,29.39,47.2
2026-08-08,2,27.62,40.14
2026-08-08,3,27.02,26.76
2026-08-08,4,26.31,26.89
2026-08-08,5,25.51,26.36
2026-08-08,6,25.97,31.27
2026-08-08,7,25,27.89
2026-08-08,8,24.84,25.73
2026-08-08,9,19.41,20.83
2026-08-08,10,19.13,21.89
2026-08-08,11,20.46,24.01
2026-08-08,12,24.48,24.26
2026-08-08,13,26.21,33.58
2026-08-08,14,27.5,30.14
2026-08-08,15,28.65,35.21
2026-08-08,16,30.81,41.57
2026-08-08,17,28.93,37.05
2026-08-08,18,26.5,22.01
2026-08-08,19,30.18,16.02
2026-08-08,20,34.99,20.56
2026-08-08,21,37.15,28.45
2026-08-08,22,38,32.72
2026-08-08,23,35.66,31.07
2026-08-08,24,29.65,29.88
2026-08-09,1,34.12,33.97
2026-08-09,2,31.47,26.11
2026-08-09,3,25.89,25.07
2026-08-09,4,25.44,23.88
2026-08-09,5,24.65,26.03
2026-08-09,6,24.64,25.92
2026-08-09,7,23.58,26.11
2026-08-09,8,21.43,24.09
2026-08-09,9,16.62,17.82
2026-08-09,10,17.51,21.2
2026-08-09,11,19.93,20.9
2026-08-09,12,21.52,22.5
2026-08-09,13,28.14,24.05
2026-08-09,14,26.36,31.92
2026-08-09,15,28.38,36.63
2026-08-09,16,29.12,36.3
2026-08-09,17,27.75,28.77
2026-08-09,18,27.66,21.94
2026-08-09,19,29.42,20.79
2026-08-09,20,37.51,29.12
2026-08-09,21,40.93,35.58
2026-08-09,22,42.24,39.06
2026-08-09,23,37.08,38.41
2026-08-09,24,30.28,31.46
2026-08-10,13,19.31,23.69
2026-08-10,14,22.1,25.06
2026-08-10,15,24.5,35.58
2026-08-10,16,25.27,34.28
2026-08-10,17,25.5,28.5
2026-08-10,18,24.36,29.27
2026-08-10,19,26.93,24.83
2026-08-10,20,26.22,21.14
2026-08-10,21,25.28,17.72
2026-08-10,22,28.05,19.69
2026-08-10,23,28.04,21.27
2026-08-10,24,24.12,21.05
2026-08-11,1,23.43,21.15
2026-08-11,2,22.59,19.66
2026-08-11,3,21.94,17.88
2026-08-11,4,22.19,17.8
2026-08-11,5,21.98,17.54
2026-08-11,6,22.63,19.12
2026-08-11,7,22.9,20.87
2026-08-11,8,22.17,20.01
2026-08-11,9,16.68,15.34
2026-08-11,10,12.75,13.33
2026-08-11,11,10.68,12.78
2026-08-11,12,11.18,10.64
2026-08-11,13,13.59,6.75
2026-08-11,14,15.45,8.17
2026-08-11,15,15.93,12.36
2026-08-11,16,17.29,16.09
2026-08-11,17,18.8,20.12
2026-08-11,18,19.77,19.85
2026-08-11,19,21.61,21.83
2026-08-11,20,25.82,24.45
2026-08-11,21,27.01,27.14
2026-08-11,22,28.79,34.76
2026-08-11,23,30.61,30.04
2026-08-11,24,25.13,26.85
2026-08-12,1,23.89,21.12
2026-08-12,2,25.71,21.33
2026-08-12,3,22.83,20.86
2026-08-12,4,22.76,21.08
2026-08-12,5,21.06,21.76
2026-08-12,6,22.85,23.13
2026-08-12,7,22.51,23.91
2026-08-12,8,20.48,20
2026-08-12,9,16.43,14.15
2026-08-12,10,13.37,12.27
2026-08-12,11,11.18,16.11
2026-08-12,12,12.76,22
2026-08-12,13,16.87,24.69
2026-08-12,14,20.88,32.3
2026-08-12,15,23.54,32.64
2026-08-12,16,27.1,30.02
2026-08-12,17,20.37,23.23
2026-08-12,18,22.33,33.72
2026-08-12,19,22.36,37.23
2026-08-12,20,26.44,37.61
2026-08-12,21,24.86,27.48
2026-08-12,22,24.76,28.9
2026-08-12,23,27.4,23.72
2026-08-12,24,21.34,17.72
2026-08-13,1,19.12,14.62
2026-08-13,2,18.88,14.45
2026-08-13,3,19.14,14.93
2026-08-13,4,18.16,19.17
2026-08-13,5,19.15,20.47
2026-08-13,6,19.41,21.5
2026-08-13,7,20.27,23.26
2026-08-13,8,19.5,21.62
2026-08-13,9,11.44,14.4
2026-08-13,10,6.03,10.26
2026-08-13,11,6.82,13.6
2026-08-13,12,7.66,12.32
2026-08-13,13,12.98,17.07
2026-08-13,14,15,23.83
2026-08-13,15,20.16,31.48
2026-08-13,16,22.18,28.25
2026-08-13,17,22.2,20.71
2026-08-13,18,21.89,19.05
2026-08-13,19,21.82,20.24
2026-08-13,20,22.01,23.47
2026-08-13,21,21.35,21.91
2026-08-13,22,24.65,20.37
2026-08-13,23,27.12,19.92
2026-08-13,24,24.71,18.84
2026-08-14,1,19.58,21.04
2026-08-14,2,21.23,24.35
2026-08-14,3,21.34,23.27
2026-08-14,4,22.45,22.36
2026-08-14,5,21.9,21.35
2026-08-14,6,22.83,21.94
2026-08-14,7,23.65,23.37
2026-08-14,8,22.46,19.93
2026-08-14,9,18.1,14.86
2026-08-14,10,12.69,15.29
2026-08-14,11,13.53,14.6
2026-08-14,12,13.22,14.34
2026-08-14,13,14.75,18.32
2026-08-14,14,18.85,20.57
2026-08-14,15,22.68,30
2026-08-14,16,26.71,31.04
2026-08-14,17,25.54,23.76
2026-08-14,18,24.57,26.71
2026-08-14,19,26.44,33.6
2026-08-14,20,25.79,32.43
2026-08-14,21,27.12,27
2026-08-14,22,23.5,26.74
2026-08-14,23,23.89,26.55
2026-08-14,24,25.17,25.78
2026-08-15,1,20.76,23.67
2026-08-15,2,22.36,23.38
2026-08-15,3,22.91,23.49
2026-08-15,4,22.59,23.13
2026-08-15,5,22.35,23.74
2026-08-15,6,23.14,25.48
2026-08-15,7,24.08,25.37
2026-08-15,8,23.36,23.26
2026-08-15,9,18.41,15.77
2026-08-15,10,15.51,14.3
2026-08-15,11,14.95,15.23
2026-08-15,12,14.45,16.08
2026-08-15,13,15.6,15.07
2026-08-15,14,18.55,14.91
2026-08-15,15,21.81,24.39
2026-08-15,16,25.21,17.78
2026-08-15,17,23.25,15.9
2026-08-15,18,22.75,11.74
2026-08-15,19,23.2,16.57
2026-08-15,20,27.41,25.59
2026-08-15,21,29.86,27.12
2026-08-15,22,30.78,30.08
2026-08-15,23,33.45,32.88
2026-08-15,24,30.36,36.26
2026-08-16,1,25.95,35.97
2026-08-16,2,25.11,32.48
2026-08-16,3,23.85,33.11
2026-08-16,4,23.29,25.95
2026-08-16,5,22.66,23.5
2026-08-16,6,23.52,26.68
2026-08-16,7,22.87,27.44
2026-08-16,8,21.12,22.06
2026-08-16,9,16.63,17.92
2026-08-16,10,17.19,16.42
2026-08-16,11,17.98,16.96
2026-08-16,12,19.8,17.97
2026-08-16,13,22.01,18.22
2026-08-16,14,23.77,20.11
2026-08-16,15,25.1,28.1
2026-08-16,16,26.81,23.62
2026-08-16,17,23.45,22.09
2026-08-16,18,23.21,19.99
2026-08-16,19,22.19,21.72
2026-08-16,20,19.65,30.34
2026-08-16,21,25.02,38.63
2026-08-16,22,32.91,43.78
2026-08-16,23,43.08,30.02
2026-08-16,24,31.57,26.21
2026-08-17,1,30.55,23.97
2026-08-17,2,28.81,24.06
2026-08-17,3,27,22.99
2026-08-17,4,25.58,22.03
2026-08-17,5,27.4,21.87
2026-08-17,6,30.37,25.12
2026-08-17,7,33.54,28.88
2026-08-17,8,32.68,29.19
2026-08-17,9,22.49,20.45
2026-08-17,10,22.75,20.08
2026-08-17,11,23.62,20.84
2026-08-17,12,26.44,24.78
2026-08-17,13,28.2,24.9
2026-08-17,14,29.33,35.79
2026-08-17,15,34.17,34.25
2026-08-17,16,31.36,27.28
2026-08-17,17,32.27,20.14
2026-08-17,18,31.39,16.58
2026-08-17,19,37.84,19.83
2026-08-17,20,57.03,34.5
2026-08-17,21,59.84,49.12
2026-08-17,22,89.16,66.53
2026-08-17,23,72.29,39.2
2026-08-17,24,38.91,29.53
2026-08-18,1,29.6,28.7
2026-08-18,2,26.56,24.31
2026-08-18,3,24.96,23.3
2026-08-18,4,24.3,22.5
2026-08-18,5,24.63,21.74
2026-08-18,6,25.78,22.43
2026-08-18,7,27.34,25.49
2026-08-18,8,26.57,23.46
2026-08-18,9,20.32,16.21
2026-08-18,10,17.72,16.56
2026-08-18,11,19,16.74
2026-08-18,12,20.81,19.72
2026-08-18,13,23.13,29.84
2026-08-18,14,25.58,32.05
2026-08-18,15,27.45,28.17
2026-08-18,16,28.81,41.3
2026-08-18,17,29.89,34.83
2026-08-18,18,32.71,34.34
2026-08-18,19,36.64,42.44
2026-08-18,20,29.38,33.59
2026-08-18,21,36,33.62
2026-08-18,22,35.44,31.16
2026-08-18,23,36.09,28.01
2026-08-18,24,28.9,23.8
2026-08-19,1,25.96,22.13
2026-08-19,2,23.79,20.88
2026-08-19,3,22.46,19.57
2026-08-19,4,22.97,18.4
2026-08-19,5,22.32,18.23
2026-08-19,6,23.54,18.79
2026-08-19,7,23.52,19.48
2026-08-19,8,21.4,18.33
2026-08-19,9,17.89,16.35
2026-08-19,10,16.27,13.93
2026-08-19,11,15.68,12.12
2026-08-19,12,16.21,13.72
2026-08-19,13,17.56,16.06
2026-08-19,14,21.98,20.35
2026-08-19,15,25.62,28.19
2026-08-19,16,27.85,30.16
2026-08-19,17,32.38,37.21
2026-08-19,18,34.86,28.23
2026-08-19,19,37.52,22.57
2026-08-19,20,42.99,29.06
2026-08-19,21,39.93,31.1
2026-08-19,22,37.18,32.54
2026-08-19,23,36.7,28.24
2026-08-19,24,31.79,24.78
2026-08-20,1,23.97,23.13
2026-08-20,2,22.82,21.85
2026-08-20,3,22.35,21.25
2026-08-20,4,22.52,21.03
2026-08-20,5,23.49,19.56
2026-08-20,6,25.07,21.3
2026-08-20,7,27.42,23.27
2026-08-20,8,25.49,22.31
2026-08-20,9,20.68,16.25
2026-08-20,10,17.96,15.63
2026-08-20,11,16.63,14.81
2026-08-20,12,17.07,15.55
2026-08-20,13,17.94,15.29
2026-08-20,14,22.51,19.29
2026-08-20,15,28.63,25.49
2026-08-20,16,28.62,31.11
2026-08-20,17,27.71,29.9
2026-08-20,18,27.06,33.12
2026-08-20,19,40.87,31.13
2026-08-20,20,48.64,35.36
2026-08-20,21,44.93,25.92
2026-08-20,22,50.19,29.77
2026-08-20,23,36.69,27.53
2026-08-20,24,29.54,25.51
2026-08-21,1,27.62,26.1
2026-08-21,2,25.78,34.92
2026-08-21,3,25.24,31.41
2026-08-21,4,24.6,26.67
2026-08-21,5,24.35,28.85
2026-08-21,6,27.01,29.66
2026-08-21,7,28.47,29.93
2026-08-21,8,27.78,29.02
2026-08-21,9,20.84,21.13
2026-08-21,10,20.33,21.26
2026-08-21,11,20.34,23.07
2026-08-21,12,21.66,23.14
2026-08-21,13,23.73,27.34
2026-08-21,14,27.12,36.1
2026-08-21,15,30.04,25.58
2026-08-21,16,31.37,23.92
2026-08-21,17,35.06,23.78
2026-08-21,18,35.64,22.93
2026-08-21,19,47.78,28.86
2026-08-21,20,42.71,41.32
2026-08-21,21,37.12,36.52
2026-08-21,22,38.5,33.79
2026-08-21,23,39.65,33.18
2026-08-21,24,32.51,30.14
