"Fecha","Hora","DAM","RTM"
2025-06-23,22,26.01,-2.47
2025-06-23,23,36.13,25.15
2025-06-23,24,32.62,25.34
2025-06-24,1,23.37,24.25
2025-06-24,2,23.32,21.5
2025-06-24,3,22.24,22.05
2025-06-24,4,22.63,20.83
2025-06-24,5,24.07,21.41
2025-06-24,6,28.25,23.65
2025-06-24,7,31.21,25.18
2025-06-24,8,25.12,21.09
2025-06-24,9,19.4,14.1
2025-06-24,10,17,15.49
2025-06-24,11,18.73,17.35
2025-06-24,12,20.97,17.64
2025-06-24,13,22.58,19.58
2025-06-24,14,25.76,20.36
2025-06-24,15,25.43,28.1
2025-06-24,16,21.72,24.03
2025-06-24,17,20.19,21.83
2025-06-24,18,20.25,9.83
2025-06-24,19,9.9,6.06
2025-06-24,20,15.89,-4.28
2025-06-24,21,31.57,27.76
2025-06-24,22,41.75,36.78
2025-06-24,23,38.07,29.4
2025-06-24,24,30.44,25.57
2025-07-18,16,31.64,27.91
2025-07-18,17,33.25,22.95
2025-07-18,18,26.13,21.98
2025-07-18,19,25.23,18.5
2025-07-18,20,4.12,4.66
2025-07-18,21,-4.48,7.01
2025-07-18,22,-0.2,28.41
2025-07-18,23,4.1,28.72
2025-07-18,24,10.77,25.4
2025-07-19,1,21.68,26.4
2025-07-19,2,22.01,25.14
2025-07-19,3,21.96,25.26
2025-07-19,4,21.95,23.01
2025-07-19,5,21.35,22.08
2025-07-19,6,21.69,22.57
2025-07-19,7,21.36,22.31
2025-07-19,8,19.08,18.4
2025-07-19,9,14.84,16.08
2025-07-19,10,10,12.82
2025-07-19,11,9.89,8.57
2025-07-19,12,3.42,-7.42
2025-07-19,13,2.51,-15.58
2025-07-19,14,2.3,-5.76
2025-07-19,15,-0.37,-24.16
2025-07-19,16,-0.21,-13.89
2025-07-19,17,-2,-4.24
2025-07-19,18,1.52,-12.36
2025-07-19,19,-3.61,-7.28
2025-07-19,20,-11.83,-20.55
2025-07-19,21,-12.71,16.08
2025-07-19,22,-4.23,31.44
2025-07-19,23,-6.57,25.52
2025-07-19,24,1.1,21.63
2025-07-20,1,3.88,16.61
2025-07-20,2,10.31,23.44
2025-07-20,3,16.71,23.11
2025-07-20,4,19.18,20.82
2025-07-20,5,20.42,20.71
2025-07-20,6,20.1,19.87
2025-07-20,7,19.18,17.4
2025-07-20,8,13.33,16.64
2025-07-20,9,5.61,14.85
2025-07-20,10,-1.34,-1.22
2025-07-20,11,-1.22,-15.45
2025-07-20,12,-4.06,-34.12
2025-07-20,13,-4.3,-39.12
2025-07-20,14,-0.71,-39.41
2025-07-20,15,-2.8,-38.08
2025-07-20,16,-1.88,-33.25
2025-07-20,17,-1.7,-35.38
2025-07-20,18,-2.59,-65.01
2025-07-20,19,-11.5,-55.89
2025-07-20,20,-20.86,-40.95
2025-07-20,21,-22.51,-10.14
2025-07-20,22,-14.22,8.94
2025-07-20,23,-8.4,19.56
2025-07-20,24,1.34,4.67
2025-07-21,1,5.95,-5.49
2025-07-21,2,11.65,-3.66
2025-07-21,3,14.94,11.13
2025-07-21,4,14.47,16.18
2025-07-21,5,15.56,27.1
2025-07-21,6,18.77,27.7
2025-07-21,7,19.21,7.29
2025-07-21,8,18.24,26.55
2025-07-21,9,7.75,20.96
2025-07-21,10,0.68,16
2025-07-21,11,3.13,12.46
2025-07-21,12,5.37,16.66
2025-07-21,13,4.25,18.85
2025-07-21,14,5.82,18.47
2025-07-21,15,3.34,15.77
2025-07-21,16,2.47,10.44
2025-07-21,17,-0.04,10.48
2025-07-21,18,-3.62,9.33
2025-07-21,19,-5.61,-10.16
2025-07-21,20,-17.9,-15.52
2025-07-21,21,-17.72,0.98
2025-07-21,22,-8.23,26.8
2025-07-21,23,-1.08,5.87
2025-07-21,24,8.67,8.1
2025-08-14,14,26.15,60.47
2025-08-14,15,25.97,34.95
2025-08-14,16,22.4,44.56
2025-08-14,17,17.23,-19.33
2025-08-14,18,7.16,-12.59
2025-08-14,19,-6.71,-52.33
2025-08-14,20,-45.59,-71.78
2025-08-14,21,-60.14,-59.51
2025-08-14,22,-40.2,15.54
2025-08-14,23,-39.44,35.24
2025-08-14,24,-13.27,30.67
2025-08-15,1,9.38,29.79
2025-08-15,2,14.61,26.87
2025-08-15,3,17.85,25.77
2025-08-15,4,19.15,24.82
2025-08-15,5,20.38,24.44
2025-08-15,6,22.06,31.13
2025-08-15,7,26.63,41.43
2025-08-15,8,25.74,29.84
2025-08-15,9,20.43,20.81
2025-08-15,10,19.66,25.77
2025-08-15,11,22.28,24.83
2025-08-15,12,25.4,36.16
2025-08-15,13,32.52,34.81
2025-08-15,14,38.31,33.29
2025-08-15,15,35.08,49.22
2025-08-15,16,34.8,59.63
2025-08-15,17,23.75,34.69
2025-08-15,18,12.8,36.65
2025-08-15,19,6.23,43.97
2025-08-15,20,4.08,55.04
2025-08-15,21,12.6,52.99
2025-08-15,22,10.81,33.47
2025-08-15,23,14.44,32.55
2025-08-15,24,13.94,30.92
2025-08-16,1,18.83,27.84
2025-08-16,2,21.65,22.8
2025-08-16,3,22.14,22.04
2025-08-16,4,22.5,21.75
2025-08-16,5,23.31,22.35
2025-08-16,6,24.64,27.29
2025-08-16,7,26.79,30.31
2025-08-16,8,24.64,30.05
2025-08-16,9,19.53,22.14
2025-08-16,10,18.47,19.91
2025-08-16,11,11.35,20.15
2025-08-16,12,15.71,22.64
2025-08-16,13,12.16,26.26
2025-08-16,14,14.39,33.05
2025-08-16,15,10.69,40.32
2025-08-16,16,3.27,-1.54
2025-08-16,17,-1.25,-42.61
2025-08-16,18,-6.44,-57.3
2025-08-16,19,-20.69,-63.79
2025-08-16,20,-36.28,-76.09
2025-08-16,21,-25.57,-81.42
2025-08-16,22,-29.27,-35.92
2025-08-16,23,2.33,39.84
2025-08-16,24,11.76,25.1
2025-08-17,1,20.39,36.16
2025-08-17,2,22.41,32.68
2025-08-17,3,24.17,28.86
2025-08-17,4,24.15,25.05
2025-08-17,5,23.65,23.1
2025-08-17,6,22.89,22.36
2025-08-17,7,24.5,22.03
2025-08-17,8,21.83,20.89
2025-08-17,9,17.9,16.54
2025-08-17,10,17.27,15.44
2025-08-17,11,20.32,16.8
2025-08-17,12,25.6,25.59
2025-08-17,13,36.78,42.84
2025-08-17,14,42.76,59.7
2025-08-17,15,39.48,64.41
2025-08-17,16,22.11,63.92
2025-08-17,17,14.45,0.71
2025-08-17,18,10.8,-38.14
2025-08-17,19,-9.82,-52.83
2025-08-17,20,-22.46,-75.81
2025-08-17,21,-37.3,-62.92
2025-08-17,22,3.91,-10.09
2025-08-17,23,21.08,48.39
2025-08-17,24,27.4,36.06
2025-09-10,14,27.28,64.48
2025-09-10,15,27.04,44.78
2025-09-10,16,30.07,31.45
2025-09-10,17,26.49,29.56
2025-09-10,18,23.44,26.69
2025-09-10,19,37.64,47.47
2025-09-10,20,34.16,44.32
2025-09-10,21,28.46,81.96
2025-09-10,22,31.25,39.9
2025-09-10,23,29.96,27.39
2025-09-10,24,27.34,26.14
2025-09-11,1,26.28,25.79
2025-09-11,2,23.25,25.72
2025-09-11,3,22.91,22.32
2025-09-11,4,22.49,20.3
2025-09-11,5,23.08,19.92
2025-09-11,6,25.75,22.61
2025-09-11,7,33.3,28.25
2025-09-11,8,30.79,32.11
2025-09-11,9,20.89,17.75
2025-09-11,10,17.4,18.55
2025-09-11,11,22.17,36.07
2025-09-11,12,24.41,51.18
2025-09-11,13,31.1,47.84
2025-09-11,14,34.87,50.63
2025-09-11,15,32.1,44.23
2025-09-11,16,30.38,34.65
2025-09-11,17,24.07,27.09
2025-09-11,18,25.99,23.12
2025-09-11,19,33.5,-9.21
2025-09-11,20,33.53,-30
2025-09-11,21,40.94,52.29
2025-09-11,22,37.22,33.8
2025-09-11,23,30.25,27.98
2025-09-11,24,28.19,25.03
2025-09-12,1,25.51,23.61
2025-09-12,2,24.26,23.38
2025-09-12,3,22.85,22.86
2025-09-12,4,22.57,22.88
2025-09-12,5,23.28,22.29
2025-09-12,6,24.64,22.57
2025-09-12,7,27.52,24.02
2025-09-12,8,27.23,23.75
2025-09-12,9,20.47,18.59
2025-09-12,10,17.91,19.63
2025-09-12,11,21.37,24
2025-09-12,12,24.65,29.25
2025-09-12,13,26.39,36.61
2025-09-12,14,29.69,30.3
2025-09-12,15,22.61,36.69
2025-09-12,16,17.04,23.15
2025-09-12,17,16.33,21.4
2025-09-12,18,15.21,25.32
2025-09-12,19,18.36,14.54
2025-09-12,20,22.97,-0.67
2025-09-12,21,25.47,46.38
2025-09-12,22,28.08,32.61
2025-09-12,23,28.48,25.07
2025-09-12,24,25.3,22.29
2025-09-13,1,23.98,25.68
2025-09-13,2,23.43,23.56
2025-09-13,3,22.54,22.3
2025-09-13,4,21.95,21.31
2025-09-13,5,21.41,21.93
2025-09-13,6,21.34,22.72
2025-09-13,7,23.27,23.9
2025-09-13,8,23.64,25.3
2025-09-13,9,17.72,17.6
2025-09-13,10,17.87,15.25
2025-09-13,11,20.47,15.49
2025-09-13,12,22.5,14.9
2025-09-13,13,23.97,20.42
2025-09-13,14,25.1,17.47
2025-09-13,15,25.68,19.95
2025-09-13,16,20,22.21
2025-09-13,17,12.78,15.22
2025-09-13,18,8.39,6.13
2025-09-13,19,4.86,-47.19
2025-09-13,20,8.95,-29.08
2025-09-13,21,15.65,57.29
2025-09-13,22,23.18,55.67
2025-09-13,23,27.36,27.87
2025-09-13,24,25.06,23.08
2025-10-07,14,54.06,55.28
2025-10-07,15,53.3,72.44
2025-10-07,16,50.27,54.73
2025-10-07,17,48.87,49.33
2025-10-07,18,38.47,36.65
2025-10-07,19,44.45,14.16
2025-10-07,20,47.83,-5.77
2025-10-07,21,61.62,68.28
2025-10-07,22,48.08,59.06
2025-10-07,23,39.09,38.54
2025-10-07,24,35.31,34.58
2025-10-08,1,29.8,34.79
2025-10-08,2,28.91,35.89
2025-10-08,3,28.41,34.92
2025-10-08,4,27.8,33.9
2025-10-08,5,27.75,36.37
2025-10-08,6,29.43,38.06
2025-10-08,7,33.5,42.06
2025-10-08,8,35.31,45.59
2025-10-08,9,26.22,28.31
2025-10-08,10,22.98,27.73
2025-10-08,11,22.74,32.84
2025-10-08,12,25.73,31.55
2025-10-08,13,32.3,33.64
2025-10-08,14,35.63,28
2025-10-08,15,35.76,28.33
2025-10-08,16,32.68,12.97
2025-10-08,17,29.87,-32.06
2025-10-08,18,32.8,-39.19
2025-10-08,19,41.44,-16.68
2025-10-08,20,46.94,-12.61
2025-10-08,21,72.96,74.8
2025-10-08,22,51.75,55.63
2025-10-08,23,42.11,46.08
2025-10-08,24,34.91,37.67
2025-10-09,1,36.07,39.11
2025-10-09,2,33.02,36.17
2025-10-09,3,31.75,34.19
2025-10-09,4,30.75,32.28
2025-10-09,5,29.62,30.32
2025-10-09,6,31.73,34.3
2025-10-09,7,34.29,40.92
2025-10-09,8,36.05,37.91
2025-10-09,9,25.35,23.99
2025-10-09,10,18.73,23.28
2025-10-09,11,16.23,22.92
2025-10-09,12,17.35,21.37
2025-10-09,13,23.71,22.02
2025-10-09,14,28.35,23.42
2025-10-09,15,27.45,17.04
2025-10-09,16,23.81,9.76
2025-10-09,17,24.11,6.06
2025-10-09,18,27.51,20.88
2025-10-09,19,35.47,38.98
2025-10-09,20,35.2,47.51
2025-10-09,21,46.83,52.85
2025-10-09,22,40.83,39.4
2025-10-09,23,32.44,34.62
2025-10-09,24,29.35,28.89
2025-10-10,1,29.48,28.25
2025-10-10,2,27.55,28.42
2025-10-10,3,26.73,29.56
2025-10-10,4,25.97,29.13
2025-10-10,5,26.22,31.72
2025-10-10,6,28.19,31.91
2025-10-10,7,32.18,42.53
2025-10-10,8,34.37,39.88
2025-10-10,9,23.65,23.22
2025-10-10,10,17.54,19.41
2025-10-10,11,16.87,19.5
2025-10-10,12,19.13,17.77
2025-10-10,13,22.35,23.58
2025-10-10,14,28.39,24.89
2025-10-10,15,29.98,45.35
2025-10-10,16,31.08,36.87
2025-10-10,17,28.5,44.42
2025-10-10,18,28.21,76.84
2025-10-10,19,60.59,142.91
2025-10-10,20,57.17,102.92
2025-10-10,21,44.49,95.56
2025-10-10,22,37.49,53.24
2025-10-10,23,33.49,36.34
2025-10-10,24,29.26,30.52
2025-11-03,13,24.74,19.76
2025-11-03,14,23.78,18.87
2025-11-03,15,22.93,16.76
2025-11-03,16,26.62,15.73
2025-11-03,17,35.89,40.28
2025-11-03,18,74.49,58.23
2025-11-03,19,53.83,28.22
2025-11-03,20,41.05,27.37
2025-11-03,21,36.41,7.51
2025-11-03,22,35.26,26.33
2025-11-03,23,29.62,27.46
2025-11-03,24,25.7,22.59
2025-11-04,1,25.38,23.28
2025-11-04,2,24.02,20.89
2025-11-04,3,23.19,20.24
2025-11-04,4,23.51,21.01
2025-11-04,5,25.24,24.19
2025-11-04,6,31.39,30.09
2025-11-04,7,37.2,38.91
2025-11-04,8,26.78,27.23
2025-11-04,9,12.37,11.26
2025-11-04,10,6.59,7.67
2025-11-04,11,8.88,1.94
2025-11-04,12,11.79,-0.75
2025-11-04,13,15.47,5.49
2025-11-04,14,18.72,13.41
2025-11-04,15,22.57,14.93
2025-11-04,16,26.12,13.69
2025-11-04,17,39.86,37.81
2025-11-04,18,64.24,39.07
2025-11-04,19,48.76,29.96
2025-11-04,20,40.74,28.67
2025-11-04,21,32.51,25.94
2025-11-04,22,25.92,24.3
2025-11-04,23,24.18,20.78
2025-11-04,24,23.71,17.58
2025-11-05,1,14.4,16.9
2025-11-05,2,14.44,16.67
2025-11-05,3,15.91,15.34
2025-11-05,4,17.39,13.82
2025-11-05,5,20.46,18.23
2025-11-05,6,26.16,22.36
2025-11-05,7,31.56,28.93
2025-11-05,8,27.16,24.81
2025-11-05,9,14.74,7.58
2025-11-05,10,15.02,8.19
2025-11-05,11,18.24,15.77
2025-11-05,12,23.83,22.83
2025-11-05,13,29.19,30.27
2025-11-05,14,30.73,34.18
2025-11-05,15,33.35,30.45
2025-11-05,16,40.31,28.85
2025-11-05,17,73.63,85.09
2025-11-05,18,145.81,125.18
2025-11-05,19,78.86,59.96
2025-11-05,20,53.77,26.67
2025-11-05,21,14.29,34.23
2025-11-05,22,13.64,31.24
2025-11-05,23,15.28,33.93
2025-11-05,24,12.6,34.62
2025-11-06,1,14.04,47.34
2025-11-06,2,18.16,64.03
2025-11-06,3,22.36,51.34
2025-11-06,4,28.96,52.74
2025-11-06,5,32.23,54.24
2025-11-06,6,40.74,52.83
2025-11-06,7,52.43,39.02
2025-11-06,8,38.21,39.59
2025-11-06,9,28.65,34.3
2025-11-06,10,29.1,41.7
2025-11-06,11,28.91,39.45
2025-11-06,12,33.1,56.06
2025-11-06,13,36.97,50
2025-11-06,14,45.13,27.76
2025-11-06,15,53.84,27.32
2025-11-06,16,62.57,28.47
2025-11-06,17,91.33,54.93
2025-11-06,18,111.38,53.99
2025-11-06,19,72.78,32.23
2025-11-06,20,35.97,27.97
2025-11-06,21,27.91,23.09
2025-11-06,22,22.68,25.79
2025-11-06,23,21.12,23.72
2025-11-06,24,17.84,11.6
2025-11-30,15,6.93,-49.29
2025-11-30,16,6.22,-40.9
2025-11-30,17,13.45,65.68
2025-11-30,18,16.33,110.82
2025-11-30,19,31.01,113.71
2025-11-30,20,38.22,131.58
2025-11-30,21,44.65,146.38
2025-11-30,22,49.07,130.94
2025-11-30,23,57.66,101.64
2025-11-30,24,56,70.05
2025-12-01,1,43.08,76.11
2025-12-01,2,45.84,70.71
2025-12-01,3,49.97,69.26
2025-12-01,4,49,70.25
2025-12-01,5,56.23,85.43
2025-12-01,6,70.88,136.14
2025-12-01,7,108.31,173.76
2025-12-01,8,109.78,198.9
2025-12-01,9,129.19,136.78
2025-12-01,10,105.4,103.13
2025-12-01,11,94.96,94.4
2025-12-01,12,87.38,93.59
2025-12-01,13,79.94,88.5
2025-12-01,14,73.74,85.49
2025-12-01,15,70.48,62.41
2025-12-01,16,75.49,37.46
2025-12-01,17,96.21,80.48
2025-12-01,18,133.18,150.35
2025-12-01,19,127.35,216.19
2025-12-01,20,116.52,281.48
2025-12-01,21,132.57,456.01
2025-12-01,22,108.56,567.5
2025-12-01,23,99.3,351.73
2025-12-01,24,70.79,235.25
2025-12-02,1,87.32,126.04
2025-12-02,2,81.8,145.19
2025-12-02,3,68.97,154.51
2025-12-02,4,64.09,153.31
2025-12-02,5,81.96,121.55
2025-12-02,6,95.19,9.2
2025-12-02,7,141.16,110.59
2025-12-02,8,111,198.69
2025-12-02,9,81.22,38.05
2025-12-02,10,42.28,28.19
2025-12-02,11,39.21,25.89
2025-12-02,12,34.42,23.26
2025-12-02,13,32.69,18.41
2025-12-02,14,28.91,10.56
2025-12-02,15,26.23,10.62
2025-12-02,16,26.58,16.4
2025-12-02,17,42.36,42.28
2025-12-02,18,59.24,52.34
2025-12-02,19,65.98,48.56
2025-12-02,20,66.5,51.03
2025-12-02,21,56.92,54.87
2025-12-02,22,50.04,50.33
2025-12-02,23,41.04,48.95
2025-12-02,24,37.08,43.15
2025-12-03,1,42.91,41.47
2025-12-03,2,39.02,43.44
2025-12-03,3,41.86,42.91
2025-12-03,4,41.11,38.39
2025-12-03,5,43.62,38.66
2025-12-03,6,57.51,50.33
2025-12-03,7,71.88,63.2
2025-12-03,8,71.96,61.6
2025-12-03,9,54.02,86.36
2025-12-03,10,41.94,77.4
2025-12-03,11,42.37,54.63
2025-12-03,12,40.32,62.5
2025-12-03,13,38.49,63.28
2025-12-03,14,37.78,58.26
2025-12-03,15,36.91,59.68
2025-12-03,16,39.73,61.85
2025-12-03,17,54.06,61.9
2025-12-03,18,60.11,54.09
2025-12-03,19,58.9,43.86
2025-12-03,20,56.97,47.88
2025-12-03,21,50.05,43.13
2025-12-03,22,42.45,40.7
2025-12-03,23,41.74,31.5
2025-12-03,24,38.52,26.83
2025-12-27,14,5.86,1.45
2025-12-27,15,3.44,2.17
2025-12-27,16,3.86,3.13
2025-12-27,17,4.34,15.7
2025-12-27,18,2.31,0.66
2025-12-27,19,-0.81,-5.89
2025-12-27,20,-3.45,7.38
2025-12-27,21,-4.21,12.2
2025-12-27,22,-4.07,12.94
2025-12-27,23,-3.62,11.88
2025-12-27,24,-10.2,7.95
2025-12-28,1,-12.57,7.19
2025-12-28,2,-15,-3.83
2025-12-28,3,-17.21,-2.96
2025-12-28,4,-17.21,7.17
2025-12-28,5,-14.67,11.08
2025-12-28,6,-6.56,-1.46
2025-12-28,7,-2.11,-0.28
2025-12-28,8,2.19,16.76
2025-12-28,9,9.86,17.28
2025-12-28,10,11.42,9.77
2025-12-28,11,8.62,7.89
2025-12-28,12,9.64,4.14
2025-12-28,13,9.93,4.85
2025-12-28,14,10.6,10.3
2025-12-28,15,14.74,9.2
2025-12-28,16,14.74,10.02
2025-12-28,17,19.25,17.61
2025-12-28,18,22.67,20.57
2025-12-28,19,21.1,20.98
2025-12-28,20,20.91,22.25
2025-12-28,21,18.39,25.05
2025-12-28,22,15.76,22.03
2025-12-28,23,16.09,21.2
2025-12-28,24,14.15,20.88
2025-12-29,1,18.16,21.05
2025-12-29,2,19.36,18.82
2025-12-29,3,17.89,19.62
2025-12-29,4,12.08,21.05
2025-12-29,5,-24.75,9.68
2025-12-29,6,-42.85,-16.96
2025-12-29,7,-40.45,-31.37
2025-12-29,8,-32.86,-46.72
2025-12-29,9,-34.1,-52.46
2025-12-29,10,-28.65,-38.04
2025-12-29,11,-28.83,-54.52
2025-12-29,12,-27.45,-57.6
2025-12-29,13,-25.87,-47.25
2025-12-29,14,-27.75,-30.58
2025-12-29,15,-29.2,-35.28
2025-12-29,16,-28.99,-45.99
2025-12-29,17,-34.04,-59.86
2025-12-29,18,-39.18,-51.71
2025-12-29,19,-29.97,7.95
2025-12-29,20,-23.07,18.88
2025-12-29,21,13.11,29.44
2025-12-29,22,23.47,28.98
2025-12-29,23,20.75,23.68
2025-12-29,24,16.58,21.43
2025-12-30,1,21.53,20.49
2025-12-30,2,18.79,18.04
2025-12-30,3,20.34,22.26
2025-12-30,4,22.5,29.02
2025-12-30,5,25.93,32.54
2025-12-30,6,33.59,29.76
2025-12-30,7,46.5,28.78
2025-12-30,8,55,29.38
2025-12-30,9,31.79,22.73
2025-12-30,10,23.74,16.52
2025-12-30,11,19.7,18.33
2025-12-30,12,17.44,16.64
2025-12-30,13,15.05,16.41
2025-12-30,14,13.28,15.64
2025-12-30,15,10.23,16.31
2025-12-30,16,10.64,13.6
2025-12-30,17,23.86,30.01
2025-12-30,18,42.84,38.22
2025-12-30,19,43.4,37.06
2025-12-30,20,38.98,34.58
2025-12-30,21,36.67,35.02
2025-12-30,22,32.44,39.24
2025-12-30,23,30.01,31.41
2025-12-30,24,28.02,26.18
2026-01-23,17,18.59,-2.46
2026-01-23,18,5.64,9.48
2026-01-23,19,9.36,22.59
2026-01-23,20,11.58,22.56
2026-01-23,21,15.91,27.38
2026-01-23,22,18.02,21.77
2026-01-23,23,17.23,10.79
2026-01-23,24,18.16,6.62
2026-01-24,1,16.21,30.39
2026-01-24,2,17.29,30.46
2026-01-24,3,18.37,32.25
2026-01-24,4,20.91,31.62
2026-01-24,5,26.22,36.54
2026-01-24,6,33.71,43.11
2026-01-24,7,40.52,55.63
2026-01-24,8,46.29,65.68
2026-01-24,9,78.01,48.36
2026-01-24,10,114.48,11.69
2026-01-24,11,108.58,43.16
2026-01-24,12,100.3,7.67
2026-01-24,13,111.93,-2.84
2026-01-24,14,96.29,-13.3
2026-01-24,15,96.94,-5.51
2026-01-24,16,99.33,28.7
2026-01-24,17,101.45,82.7
2026-01-24,18,103.03,127.6
2026-01-24,19,98.23,22.12
2026-01-24,20,106.18,-65.93
2026-01-24,21,107.18,-58.89
2026-01-24,22,141.23,-69.24
2026-01-24,23,201.59,-16.38
2026-01-24,24,149.48,-6.03
2026-01-25,1,181.61,94.48
2026-01-25,2,179.28,126.68
2026-01-25,3,174.19,142.9
2026-01-25,4,211.27,72.41
2026-01-25,5,198.23,33.09
2026-01-25,6,281.09,68.65
2026-01-25,7,178.71,67.24
2026-01-25,8,181.72,-4.38
2026-01-25,9,207.36,14.38
2026-01-25,10,192.96,25.91
2026-01-25,11,225.72,39
2026-01-25,12,171.68,39.76
2026-01-25,13,166.07,33.04
2026-01-25,14,163.55,35.47
2026-01-25,15,156.18,17.07
2026-01-25,16,129.16,3.9
2026-01-25,17,140.56,-1.57
2026-01-25,18,199.2,-2.29
2026-01-25,19,281.22,-152.19
2026-01-25,20,259.12,52.19
2026-01-25,21,394.27,342.18
2026-01-25,22,380.62,215.32
2026-01-25,23,573.45,462.81
2026-01-25,24,766.77,331.38
2026-01-26,1,568.85,65.54
2026-01-26,2,494.11,130.12
2026-01-26,3,645.82,-26.68
2026-01-26,4,534.81,-6.72
2026-01-26,5,663.17,10.26
2026-01-26,6,1242.67,-17.93
2026-01-26,7,765.3,13.54
2026-01-26,8,911.38,17.61
2026-01-26,9,1050.57,75.79
2026-01-26,10,266.43,19.02
2026-01-26,11,139.56,4.6
2026-01-26,12,120.68,2.61
2026-01-26,13,114.2,0.56
2026-01-26,14,99.39,-1.08
2026-01-26,15,84.09,-0.84
2026-01-26,16,97.71,-1.84
2026-01-26,17,84.75,14.01
2026-01-26,18,225.27,159.9
2026-01-26,19,323.13,170.46
2026-01-26,20,314.47,157.24
2026-01-26,21,383.21,165.39
2026-01-26,22,432.67,173.68
2026-01-26,23,472.64,122.67
2026-01-26,24,277.8,100.86
2026-02-19,14,24.84,40.15
2026-02-19,15,31.09,70.83
2026-02-19,16,33.42,94.97
2026-02-19,17,32.24,95.72
2026-02-19,18,50.02,51.47
2026-02-19,19,55.71,49.51
2026-02-19,20,57.01,64.86
2026-02-19,21,54.67,71.4
2026-02-19,22,46.97,60.81
2026-02-19,23,35.53,30.47
2026-02-19,24,30.16,27.87
2026-02-20,1,24.85,26.02
2026-02-20,2,23.62,27.44
2026-02-20,3,19.8,25.73
2026-02-20,4,19.14,22.7
2026-02-20,5,19.34,20.14
2026-02-20,6,23.23,22.4
2026-02-20,7,28.57,26.02
2026-02-20,8,29.47,25.79
2026-02-20,9,20.68,19.35
2026-02-20,10,18.76,16.99
2026-02-20,11,17.66,15.85
2026-02-20,12,19.06,16.07
2026-02-20,13,19.71,16.14
2026-02-20,14,23.63,24.93
2026-02-20,15,27.24,44.6
2026-02-20,16,25.11,62.64
2026-02-20,17,29.42,79.31
2026-02-20,18,32.75,59.99
2026-02-20,19,35.8,48.24
2026-02-20,20,31.2,48.98
2026-02-20,21,27.63,60.77
2026-02-20,22,24.78,56.72
2026-02-20,23,21.8,31.82
2026-02-20,24,21.56,30.62
2026-02-21,1,20.71,22.45
2026-02-21,2,20.13,21.91
2026-02-21,3,18.33,19.06
2026-02-21,4,18.39,21.14
2026-02-21,5,18.55,29.58
2026-02-21,6,18.75,21.61
2026-02-21,7,16.93,26.26
2026-02-21,8,15.83,23.22
2026-02-21,9,14.15,27.36
2026-02-21,10,12.12,12.81
2026-02-21,11,11.13,9.92
2026-02-21,12,10.28,6.96
2026-02-21,13,10.16,2.14
2026-02-21,14,7.15,0.8
2026-02-21,15,6.74,2.22
2026-02-21,16,17.78,1.33
2026-02-21,17,27,-0.38
2026-02-21,18,54.07,15.69
2026-02-21,19,63.75,35.62
2026-02-21,20,69.17,34.15
2026-02-21,21,61.05,28.75
2026-02-21,22,50.49,26.34
2026-02-21,23,49.99,22.83
2026-02-21,24,43.41,6.75
2026-02-22,1,30.72,-1.81
2026-02-22,2,29.65,-12.97
2026-02-22,3,19.72,-4.33
2026-02-22,4,18.95,-2.13
2026-02-22,5,22.61,-2.12
2026-02-22,6,17.93,-3.38
2026-02-22,7,27.85,7.87
2026-02-22,8,28.88,7.1
2026-02-22,9,7.1,-2.7
2026-02-22,10,3.29,-11.27
2026-02-22,11,0.04,-8.31
2026-02-22,12,-1.89,-3.44
2026-02-22,13,-2.23,-3.89
2026-02-22,14,-1.61,-4.68
2026-02-22,15,-1.27,-5.06
2026-02-22,16,-1.17,-5.58
2026-02-22,17,3.02,-2.98
2026-02-22,18,25.81,25.62
2026-02-22,19,38.86,41.5
2026-02-22,20,38.74,35.18
2026-02-22,21,38.83,30.37
2026-02-22,22,30.55,28.85
2026-02-22,23,27.02,23.86
2026-02-22,24,23.34,20.98
2026-03-18,14,9.32,9.78
2026-03-18,15,9.2,7.08
2026-03-18,16,12.23,1.89
2026-03-18,17,25.28,1.09
2026-03-18,18,35.41,3.34
2026-03-18,19,80.38,36.45
2026-03-18,20,103.77,42.88
2026-03-18,21,92.37,36.6
2026-03-18,22,65.16,28.2
2026-03-18,23,53.99,22.4
2026-03-18,24,39.84,20.98
2026-03-19,1,22.87,19.29
2026-03-19,2,22.12,16.54
2026-03-19,3,20.26,17
2026-03-19,4,22.52,17.16
2026-03-19,5,24.02,16.43
2026-03-19,6,29.47,20.31
2026-03-19,7,33.05,23.28
2026-03-19,8,33.08,24.25
2026-03-19,9,24.54,10.7
2026-03-19,10,11.71,1.8
2026-03-19,11,10.28,-0.34
2026-03-19,12,16.79,-0.09
2026-03-19,13,19.36,0.14
2026-03-19,14,23.78,1.18
2026-03-19,15,28.12,1.61
2026-03-19,16,27.07,2.79
2026-03-19,17,41.3,1.91
2026-03-19,18,43.7,7.97
2026-03-19,19,81.7,39.65
2026-03-19,20,134.87,80.54
2026-03-19,21,112.37,71.64
2026-03-19,22,81.52,95.65
2026-03-19,23,81.04,87.74
2026-03-19,24,69.93,49.87
2026-03-20,1,29.86,20.11
2026-03-20,2,26.2,18.55
2026-03-20,3,20.82,15.4
2026-03-20,4,19.66,13.53
2026-03-20,5,18.06,14.1
2026-03-20,6,21.19,16
2026-03-20,7,29.09,17.44
2026-03-20,8,31.88,19.04
2026-03-20,9,22.5,10.56
